"cell","n_records","y","toc_median","mask","n_sites","y_sd","x_lon","y_lat"
743336,2,-0.148741651280925,0.7,"deep",1,NA,-6.45000021873969,69.3499988238988
743351,2,-0.113509274827518,0.76,"deep",1,NA,-4.95000016787,69.3499988238988
743440,2,-0.443697499232713,0.35,"deep",1,NA,3.95000013395688,69.3499988238988
743476,2,-0.0705810742857073,0.84,"deep",1,NA,7.55000025604414,69.3499988238988
743519,2,-0.0809219076239261,0.82,"deep",1,NA,11.8500004018706,69.3499988238988
743547,2,-0.283996656365201,0.51,"deep",1,NA,14.6500004968273,69.3499988238988
743970,7,-1.07297400591556,0.06,"shelf",1,NA,56.9500019313528,69.3499988238988
743973,2,-1.13380312008852,0.065,"shelf",1,NA,57.2500019415267,69.3499988238988
743975,2,-0.845184916287051,0.135,"shelf",1,NA,57.4500019483093,69.3499988238988
743978,15,-0.532982383141465,0.3,"shelf",1,NA,57.7500019584833,69.3499988238988
743983,2,-0.318853031017884,0.47,"shelf",1,NA,58.2500019754398,69.3499988238988
745095,2,-0.31428134129795,0.475,"shelf",1,NA,169.45000574658,69.3499988238988
745102,1,0.371067862271736,2.34,"shelf",1,NA,170.150005770319,69.3499988238988
745319,1,-0.0438315695246367,0.894,"shelf",1,NA,-168.150005702493,69.2499988255947
746783,2,-0.386957942012088,0.41,"deep",1,NA,-21.7500007376106,69.2499988255947
746832,1,-0.459670525209126,0.337,"deep",1,NA,-16.8500005714363,69.2499988255947
746840,1,-0.0915149811213502,0.8,"deep",1,NA,-16.0500005443057,69.2499988255947
747012,2,-0.10790539730952,0.77,"deep",1,NA,1.1500000390001,69.2499988255947
747144,10,0.110082409443329,1.262,"deep",1,NA,14.3500004866534,69.2499988255947
747164,11,0.15619396157307,1.458,"deep",1,NA,16.3500005544797,69.2499988255947
747544,2,-0.734260541478872,0.175,"shelf",1,NA,54.3500018431786,69.2499988255947
747573,10,-0.826727144135443,0.11,"shelf",2,NA,57.2500019415267,69.2499988255947
747583,1,-0.568636235841013,0.26,"shelf",1,NA,58.2500019754398,69.2499988255947
747586,1,-1.30102999566398,0.04,"shelf",1,NA,58.5500019856138,69.2499988255947
748915,5,0.113900250461465,1.28,"shelf",1,NA,-168.550005716058,69.1499988272906
750432,1,-0.207608310501746,0.61,"deep",1,NA,-16.8500005714363,69.1499988272906
750435,1,-0.366531544420413,0.42,"deep",1,NA,-16.5500005612623,69.1499988272906
750436,1,-0.356547323513813,0.43,"deep",1,NA,-16.450000557871,69.1499988272906
750546,2,-0.119186407719209,0.75,"deep",1,NA,-5.45000018482656,69.1499988272906
750737,10,-0.0778055392316095,0.8223,"deep",1,NA,13.6500004629142,69.1499988272906
750740,11,0.139447670132738,1.377,"deep",1,NA,13.9500004730882,69.1499988272906
750764,1,0.425371166438941,2.653,"deep",1,NA,16.3500005544797,69.1499988272906
751144,3,-0.820475422064381,0.15,"shelf",1,NA,54.3500018431786,69.1499988272906
751173,2,-1.07133375178437,0.075,"shelf",1,NA,57.2500019415267,69.1499988272906
751180,2,-0.523120154133386,0.29,"shelf",2,NA,57.9500019652659,69.1499988272906
751181,1,-0.494850021680094,0.31,"shelf",1,NA,58.0500019686572,69.1499988272906
751182,1,-0.638272163982407,0.22,"shelf",1,NA,58.1500019720485,69.1499988272906
751183,1,-0.769551078621726,0.16,"shelf",1,NA,58.2500019754398,69.1499988272906
751184,1,-0.795880017344075,0.15,"shelf",1,NA,58.3500019788312,69.1499988272906
752299,1,0.12057393120585,1.31,"shelf",1,NA,169.850005760145,69.1499988272906
752306,2,0.17729429393862,1.52,"shelf",2,NA,170.550005783884,69.1499988272906
752511,1,-0.346787486224656,0.44,"shelf",1,NA,-168.950005729623,69.0499988289865
752512,2,0.0969100130080564,1.24,"shelf",2,NA,-168.850005726232,69.0499988289865
752536,1,0.0273496077747565,1.055,"shelf",1,NA,-166.450005644841,69.0499988289865
753988,1,-0.431798275933005,0.36,"deep",1,NA,-21.250000720654,69.0499988289865
753995,1,-0.180456064458131,0.65,"deep",1,NA,-20.5500006969148,69.0499988289865
754017,1,-0.337242168318426,0.45,"deep",1,NA,-18.3500006223059,69.0499988289865
754033,1,-0.443697499232713,0.35,"deep",1,NA,-16.7500005680449,69.0499988289865
754152,2,-0.221848749616356,0.59,"deep",1,NA,-4.85000016447867,69.0499988289865
754709,1,0.00432137378264258,1,"shelf",1,NA,50.8500017244827,69.0499988289865
754743,2,-1.07745097999287,0.075,"shelf",1,NA,54.2500018397873,69.0499988289865
754761,1,-1.30102999566398,0.04,"shelf",1,NA,56.0500019008309,69.0499988289865
754773,15,-0.520880949783707,0.38,"shelf",1,NA,57.2500019415267,69.0499988289865
754783,1,-1,0.09,"shelf",1,NA,58.2500019754398,69.0499988289865
754784,1,-0.677780705266081,0.2,"shelf",1,NA,58.3500019788312,69.0499988289865
754785,1,-0.602059991327962,0.24,"shelf",1,NA,58.4500019822225,69.0499988289865
754786,1,-0.853871964321762,0.13,"shelf",1,NA,58.5500019856138,69.0499988289865
754787,1,-0.721246399047171,0.18,"shelf",1,NA,58.6500019890051,69.0499988289865
755904,1,0,0.99,"shelf",1,NA,170.350005777102,69.0499988289865
756131,2,0.107209969647868,1.27,"shelf",1,NA,-166.950005661797,68.9499988306824
757206,1,-0.259637310505756,0.54,"deep",1,NA,-59.4500020161356,68.9499988306824
757589,1,-0.366531544420413,0.42,"deep",1,NA,-21.1500007172627,68.9499988306824
757599,2,-0.568636235841013,0.26,"deep",1,NA,-20.1500006833496,68.9499988306824
757625,1,-0.187086643357144,0.64,"deep",1,NA,-17.5500005951754,68.9499988306824
757645,2,-0.200659450546418,0.62,"deep",1,NA,-15.5500005273492,68.9499988306824
757943,1,-0.928854709548917,0.1078,"shelf",1,NA,14.2500004832621,68.9499988306824
758380,1,-0.698970004336019,0.19,"shelf",1,NA,57.9500019652659,68.9499988306824
758537,27,-0.0170909456545324,1.03,"shelf",1,NA,73.650002497702,68.9499988306824
759497,1,-0.187086643357144,0.64,"shelf",1,NA,169.650005753363,68.9499988306824
760806,1,-0.267606240177031,0.53,"deep",1,NA,-59.4500020161356,68.8499988323783
760807,1,-0.42021640338319,0.37,"deep",1,NA,-59.3500020127443,68.8499988323783
761191,2,-0.247764568752791,0.57,"deep",1,NA,-20.9500007104801,68.8499988323783
761192,1,-0.2518119729938,0.55,"deep",1,NA,-20.8500007070888,68.8499988323783
761223,2,-0.487716121401981,0.318,"deep",1,NA,-17.750000601958,68.8499988323783
761246,2,-0.187086643357144,0.64,"deep",1,NA,-15.4500005239579,68.8499988323783
761354,2,-0.42021640338319,0.37,"deep",1,NA,-4.65000015769607,68.8499988323783
761527,9,0.137247760628161,1.374,"deep",1,NA,12.6500004290011,68.8499988323783
761532,1,-0.323855319643794,0.4644,"shelf",1,NA,13.1500004459577,68.8499988323783
761847,1,-0.187086643357144,0.64,"shelf",1,NA,44.6500015142213,68.8499988323783
762136,1,-0.0132282657337552,0.96,"shelf",1,NA,73.5500024943107,68.8499988323783
762137,1,0.0827853703164501,1.2,"shelf",1,NA,73.650002497702,68.8499988323783
763274,1,0.318063334962761,2.07,"shelf",1,NA,-172.650005855102,68.7499988340742
763296,2,0.20682587603185,1.6,"shelf",1,NA,-170.450005780493,68.7499988340742
763301,5,0.195555031748797,1.67,"shelf",1,NA,-169.950005763536,68.7499988340742
764790,1,-0.180456064458131,0.65,"deep",1,NA,-21.0500007138714,68.7499988340742
764824,1,-0.356547323513813,0.43,"deep",1,NA,-17.6500005985667,68.7499988340742
764881,2,-0.119186407719209,0.75,"deep",1,NA,-11.9500004052619,68.7499988340742
765002,1,-0.1249387366083,0.74,"deep",1,NA,0.15000000508698,68.7499988340742
765116,10,-0.0857202356579587,0.79005,"deep",1,NA,11.5500003916966,68.7499988340742
765126,11,0.191118409207824,1.534,"deep",1,NA,12.5500004256098,68.7499988340742
765482,2,-0.391258027893047,0.405,"shelf",1,NA,48.1500016329172,68.7499988340742
765498,2,-0.297241446511812,0.495,"shelf",1,NA,49.7500016871782,68.7499988340742
765524,3,-0.914909164965565,0.11,"shelf",1,NA,52.3500017753524,68.7499988340742
766911,1,0.0507663112330423,1.114,"shelf",1,NA,-168.950005729623,68.6499988357701
767570,1,-0.0861861476162833,0.81,"shelf",1,NA,-103.050003494748,68.6499988357701
768426,1,-0.356547323513813,0.43,"deep",1,NA,-17.4500005917841,68.6499988357701
768429,1,-0.244125144327509,0.56,"deep",1,NA,-17.1500005816102,68.6499988357701
768564,2,-0.244125144327509,0.56,"deep",1,NA,-3.65000012378292,68.6499988357701
768604,1,-0.187086643357144,0.64,"deep",1,NA,0.350000011869582,68.6499988357701
768703,11,-0.270806778918089,0.5171,"deep",1,NA,10.2500003476096,68.6499988357701
768720,1,-0.197021144664738,0.6253,"deep",1,NA,11.9500004052619,68.6499988357701
769078,3,-0.753002022805038,0.17,"shelf",1,NA,47.750001619352,68.6499988357701
769102,3,-0.0783590051167038,0.79,"shelf",1,NA,50.1500017007435,68.6499988357701
770486,2,0.320146286111054,2.08,"shelf",1,NA,-171.450005814406,68.549998837466
771986,1,-0.113509274827518,0.76,"deep",1,NA,-21.4500007274366,68.549998837466
772012,2,-0.283996656365201,0.51,"deep",1,NA,-18.8500006392625,68.549998837466
772032,1,-0.142667503568732,0.71,"deep",1,NA,-16.8500005714363,68.549998837466
772060,1,-0.167491087293764,0.67,"deep",1,NA,-14.0500004764795,68.549998837466
772171,2,-0.221848749616356,0.59,"deep",1,NA,-2.95000010004372,68.549998837466
772209,2,-0.233622810503751,0.575,"deep",2,NA,0.850000028826173,68.549998837466
772239,1,-0.161150909262745,0.68,"deep",1,NA,3.85000013056555,68.549998837466
772286,1,-0.275724130399211,0.52,"deep",1,NA,8.55000028995727,68.549998837466
772338,1,-0.743763466794077,0.1704,"shelf",1,NA,13.7500004663056,68.549998837466
775619,1,-0.2518119729938,0.55,"deep",1,NA,-18.1500006155233,68.4499988391619
775678,2,-0.113509274827518,0.76,"deep",1,NA,-12.2500004154358,68.4499988391619
775809,1,-0.259637310505756,0.54,"deep",1,NA,0.850000028826173,68.4499988391619
775841,2,-0.229147988357856,0.58,"deep",1,NA,4.05000013734818,68.4499988391619
775899,1,-0.154901959985743,0.69,"deep",1,NA,9.85000033404432,68.4499988391619
775910,10,-0.21716534900428,0.6044,"deep",1,NA,10.9500003713488,68.4499988391619
776269,2,-0.585348113584488,0.25,"shelf",1,NA,46.8500015888301,68.4499988391619
776273,1,-1.39794000867204,0.03,"shelf",1,NA,47.2500016023954,68.4499988391619
776287,2,-0.273953375491134,0.525,"shelf",1,NA,48.6500016498738,68.4499988391619
776297,1,-0.408935392973501,0.38,"shelf",1,NA,49.6500016837869,68.4499988391619
776307,2,-0.884775539310863,0.125,"shelf",1,NA,50.6500017177,68.4499988391619
777730,1,-0.42021640338319,0.37,"shelf",1,NA,-167.050005665188,68.3499988408578
778280,1,-0.0268721464003013,0.93,"shelf",1,NA,-112.050003799966,68.3499988408578
778763,1,-0.0177287669604316,0.95,"deep",1,NA,-63.7500021619621,68.3499988408578
779187,1,-0.0268721464003013,0.93,"deep",1,NA,-21.3500007240453,68.3499988408578
779198,2,-0.0809219076239261,0.82,"deep",1,NA,-20.2500006867409,68.3499988408578
779221,1,-0.408935392973501,0.38,"deep",1,NA,-17.9500006087407,68.3499988408578
779224,1,-0.0915149811213502,0.8,"deep",1,NA,-17.6500005985667,68.3499988408578
779252,2,-0.161150909262745,0.68,"deep",1,NA,-14.85000050361,68.3499988408578
779415,1,-0.154901959985743,0.69,"deep",1,NA,1.45000004917404,68.3499988408578
779501,9,-0.15930777077555,0.69,"deep",1,NA,10.050000340827,68.3499988408578
781329,1,-0.214670164989233,0.6,"shelf",1,NA,-167.15000566858,68.2499988425537
781330,3,-0.366531544420413,0.42,"shelf",1,NA,-167.050005665188,68.2499988425537
783093,10,-0.195071260367849,0.6291,"deep",1,NA,9.25000031369646,68.2499988425537
783465,2,-0.416341332625912,0.375,"shelf",1,NA,46.4500015752649,68.2499988425537
784855,1,0.250420002308894,1.77,"shelf",1,NA,-174.550005919537,68.1499988442495
784922,1,-0.413412695328245,0.376,"shelf",1,NA,-167.850005692319,68.1499988442495
784924,1,-0.10790539730952,0.77,"shelf",1,NA,-167.650005685536,68.1499988442495
784925,1,-0.228412519118745,0.581,"shelf",1,NA,-167.550005682145,68.1499988442495
785964,1,-0.1249387366083,0.74,"deep",1,NA,-63.6500021585707,68.1499988442495
786415,1,0.0334237554869497,1.07,"deep",1,NA,-18.5500006290886,68.1499988442495
786417,1,0.0681858617461616,1.16,"deep",1,NA,-18.3500006223059,68.1499988442495
786419,1,-0.468521082957745,0.33,"deep",1,NA,-18.1500006155233,68.1499988442495
786420,2,-0.493792312618784,0.34,"deep",2,NA,-18.050000612132,68.1499988442495
786704,1,-0.292429823902064,0.5,"deep",1,NA,10.3500003510009,68.1499988442495
786724,20,-0.351556775729516,0.43725,"deep",2,NA,12.3500004188272,68.1499988442495
788473,1,-0.130768280269024,0.73,"shelf",1,NA,-172.750005858493,68.0499988459454
788511,2,0.136627991725875,1.64,"shelf",2,NA,-168.950005729623,68.0499988459454
788512,2,0.0827853703164501,1.2,"shelf",1,NA,-168.850005726232,68.0499988459454
789625,1,-0.397940008672038,0.39,"deep",1,NA,-57.5500019517007,68.0499988459454
790015,1,-0.396855627379818,0.391,"deep",1,NA,-18.5500006290886,68.0499988459454
790193,2,-0.259637310505756,0.54,"deep",1,NA,-0.750000025434844,68.0499988459454
790295,1,-0.173925197299174,0.66,"deep",1,NA,9.45000032047909,68.0499988459454
790316,1,-0.300769497116591,0.4903,"shelf",1,NA,11.5500003916966,68.0499988459454
792071,1,0.24551266781415,1.75,"shelf",1,NA,-172.950005865276,67.9499988476413
792118,1,-0.26440110030182,0.534,"shelf",1,NA,-168.250005705884,67.9499988476413
793546,5,-0.361921433735428,0.4,"deep",1,NA,-25.4500008630892,67.9499988476413
793563,2,0.136720567156407,1.36,"deep",1,NA,-23.7500008054369,67.9499988476413
793615,2,-0.255724641749778,0.575,"deep",1,NA,-18.5500006290886,67.9499988476413
793617,1,-0.244125144327509,0.56,"deep",1,NA,-18.3500006223059,67.9499988476413
793619,1,-0.102372908709559,0.78,"deep",1,NA,-18.1500006155233,67.9499988476413
793620,1,0.0530784434834198,1.12,"deep",1,NA,-18.050000612132,67.9499988476413
793897,6,-0.125234019009478,0.735,"deep",1,NA,9.65000032726169,67.9499988476413
795675,2,0.357934847000454,2.27,"shelf",1,NA,-172.550005851711,67.8499988493372
795717,3,0.110391379128949,1.74,"shelf",2,NA,-168.350005709275,67.8499988493372
797155,4,-0.260055233476218,0.57,"deep",1,NA,-24.5500008325673,67.8499988493372
797183,2,-0.494850021680094,0.31,"deep",1,NA,-21.7500007376106,67.8499988493372
797198,2,-0.102372908709559,0.78,"deep",1,NA,-20.2500006867409,67.8499988493372
797213,1,-0.236572006437063,0.57,"deep",1,NA,-18.7500006358712,67.8499988493372
797214,1,0.146128035678238,1.39,"deep",1,NA,-18.6500006324799,67.8499988493372
797221,1,-0.0757207139381184,0.83,"deep",1,NA,-17.9500006087407,67.8499988493372
797400,2,-0.337242168318426,0.45,"deep",1,NA,-0.0500000016956506,67.8499988493372
797416,1,-0.0861861476162833,0.81,"deep",1,NA,1.55000005256534,67.8499988493372
797485,10,-0.094901499744276,0.80205,"deep",1,NA,8.45000028656594,67.8499988493372
797498,1,-0.337242168318426,0.45,"deep",1,NA,9.75000033065302,67.8499988493372
797514,8,-0.289015667578235,0.505,"deep",1,NA,11.350000384914,67.8499988493372
797519,1,-0.346787486224656,0.44,"shelf",1,NA,11.8500004018706,67.8499988493372
800754,2,-0.113509274827518,0.76,"deep",1,NA,-24.6500008359587,67.7499988510331
801090,8,-0.166074221246234,0.685,"deep",1,NA,8.95000030352253,67.7499988510331
801112,7,-0.279720484801904,0.52,"deep",1,NA,11.1500003781314,67.7499988510331
802887,1,0.235528446907549,1.71,"shelf",1,NA,-171.350005811015,67.649998852729
802910,1,-0.309803919971486,0.48,"shelf",1,NA,-169.050005733015,67.649998852729
802911,1,0.212187604403958,1.62,"shelf",1,NA,-168.950005729623,67.649998852729
804360,2,-0.0705810742857073,0.84,"deep",1,NA,-24.0500008156108,67.649998852729
804490,1,-0.236572006437063,0.57,"deep",1,NA,-11.0500003747401,67.649998852729
804655,1,-0.301029995663981,0.49,"deep",1,NA,5.45000018482656,67.649998852729
804684,1,-0.22242819530859,0.5892,"deep",1,NA,8.35000028317464,67.649998852729
808068,1,-0.0268721464003013,0.93,"deep",1,NA,-13.250000449349,67.5499988544249
808075,1,-0.267606240177031,0.53,"deep",1,NA,-12.5500004256098,67.5499988544249
808122,2,-0.244125144327509,0.56,"deep",1,NA,-7.85000026621807,67.5499988544249
808141,2,-0.136677139879544,0.72,"deep",1,NA,-5.95000020178313,67.5499988544249
808160,1,-0.200659450546418,0.62,"deep",1,NA,-4.05000013734818,67.5499988544249
808190,2,-0.283996656365201,0.51,"deep",1,NA,-1.05000003560878,67.5499988544249
808202,2,-0.1249387366083,0.74,"deep",1,NA,0.15000000508698,67.5499988544249
808243,1,-0.0409586076789064,0.9,"deep",1,NA,4.25000014413081,67.5499988544249
808250,1,-0.0409586076789064,0.9,"deep",1,NA,4.95000016787,67.5499988544249
808268,2,0.0492180226701817,1.11,"deep",1,NA,6.75000022891362,67.5499988544249
808286,8,-0.167316157591535,0.665,"deep",1,NA,8.55000028995727,67.5499988544249
808288,2,0.0374264979406237,1.08,"deep",1,NA,8.7500002967399,67.5499988544249
808294,8,0.060652269489415,1.14,"deep",1,NA,9.35000031708776,67.5499988544249
810091,1,0.12057393120585,1.31,"shelf",1,NA,-170.95000579745,67.4499988561208
810104,2,0.15836249209525,1.43,"shelf",1,NA,-169.650005753363,67.4499988561208
810105,1,-0.187086643357144,0.64,"shelf",1,NA,-169.550005749971,67.4499988561208
810112,1,0.0569048513364726,1.13,"shelf",1,NA,-168.850005726232,67.4499988561208
811165,1,0.0492180226701817,1.11,"deep",1,NA,-63.5500021551794,67.4499988561208
811615,1,-0.769551078621726,0.16,"deep",1,NA,-18.5500006290886,67.4499988561208
813664,3,-0.769551078621726,0.16,"shelf",1,NA,-173.650005889015,67.3499988578167
813711,1,0.100370545117563,1.25,"shelf",1,NA,-168.950005729623,67.3499988578167
815165,1,-0.00436480540245009,0.98,"deep",1,NA,-23.5500007986542,67.3499988578167
815259,1,-0.221848749616356,0.59,"deep",1,NA,-14.1500004798708,67.3499988578167
815422,2,-0.0132282657337552,0.96,"deep",1,NA,2.15000007291323,67.3499988578167
815487,1,-0.224243962155902,0.5867,"deep",1,NA,8.65000029334857,67.3499988578167
815521,1,-0.0486624812040823,0.884,"shelf",1,NA,12.0500004086532,67.3499988578167
818866,2,-0.283996656365201,0.51,"deep",1,NA,-13.4500004561316,67.2499988595126
819082,8,-0.156766324512932,0.7,"deep",1,NA,8.15000027639201,67.2499988595126
820898,2,0.00536193269588657,1.025,"shelf",2,NA,-170.25000577371,67.1499988612085
822631,4,-0.173925197299174,0.66,"deep",2,NA,3.05000010343505,67.1499988612085
822695,7,-0.424224717687565,0.36,"deep",1,NA,9.45000032047909,67.1499988612085
824454,4,0.35137439286989,2.19,"shelf",1,NA,-174.650005922928,67.0499988629043
824511,1,-0.455931955649724,0.34,"shelf",1,NA,-168.950005729623,67.0499988629043
825970,2,-0.173925197299174,0.66,"deep",1,NA,-23.0500007816977,67.0499988629043
826075,2,-0.0757207139381184,0.83,"deep",1,NA,-12.5500004256098,67.0499988629043
826230,3,-0.0696110217149657,0.85,"deep",1,NA,2.95000010004372,67.0499988629043
826235,1,-0.0705810742857073,0.84,"deep",1,NA,3.45000011700029,67.0499988629043
826275,1,-0.346787486224656,0.44,"deep",1,NA,7.45000025265281,67.0499988629043
826318,1,-0.354577730650908,0.432,"deep",1,NA,11.7500003984793,67.0499988629043
828091,1,-0.0409586076789064,0.9,"shelf",1,NA,-170.95000579745,66.9499988646002
828110,2,-0.337242168318426,0.45,"shelf",1,NA,-169.050005733015,66.9499988646002
829841,4,-0.0246472326130694,0.95,"deep",2,NA,4.05000013734818,66.9499988646002
833479,10,-0.134397767418869,0.7415,"deep",1,NA,7.85000026621807,66.8499988662961
833505,4,-0.167860560575336,0.6705,"deep",1,NA,10.4500003543922,66.8499988662961
833525,1,-0.297569463554475,0.494,"shelf",1,NA,12.4500004222185,66.8499988662961
835259,5,-0.00110489418593776,0.87,"shelf",1,NA,-174.150005905972,66.749998867992
836415,1,-0.366531544420413,0.42,"deep",1,NA,-58.5500019856138,66.749998867992
