"region","lon","lat","obs","pred","e2","DI","AOA","dist_km","depth","exp_C0","exp_C1","exp_C2","exp_C3","exp_C4","exp_C5"
1,-75.550002562137,-44.2499992495678,0.190331698170291,0.156533864049264,0.00114229359127243,0.288713334679741,1,2919.4896814247,1857.38891601562,0.398524874004983,0.383389999393906,0.411555325615555,0.418509714797343,0.330360283762889,0.320327385191006
1,-75.3500025553544,-44.2499992495678,0.201397124320452,0.131188503433112,0.00492925044690217,0.220594518220156,1,2921.57794474335,707.208312988281,0.341065129207632,0.374601527381009,0.382557408449045,0.376714031254641,0.32966896911406,0.330631635230162
1,-51.4500017448306,-44.2499992495678,-0.154901959985743,-0.342069097469182,0.0350315373537444,0.307980926319409,1,1563.18882515546,5729.5830078125,0.420451159860749,0.385587795068122,0.386074883727481,0.396953032231574,0.311953697543237,0.316113912678621
1,-17.6500005985667,-44.2499992495678,-0.443697499232713,-0.546967808623759,0.0106647568017224,0.147653458435059,1,423.659284085842,3210.14599609375,0.311156864317125,0.347986214893108,0.317106490537445,0.366663364209184,0.27306785819246,0.277484719828404
1,-17.3500005883928,-44.2499992495678,-0.366531544420413,-0.540780633184522,0.0303627449351222,0.129454031340031,1,409.021765312971,3441.5625,0.306712000062442,0.333175874500784,0.310920098643165,0.356346504943942,0.264831804831051,0.275422352731915
1,-18.3500006223059,-44.3499992478718,-0.3767507096021,-0.486877884884001,0.0121279947355705,0.114234319881218,1,468.998153487234,3614.83349609375,0.303298989916709,0.315933057266246,0.306014867842268,0.335172457232758,0.257852087181258,0.275206471593268
1,-53.2500018058742,-44.449999246176,-0.275724130399211,-0.268212505116113,5.64245143936806e-05,0.406289692947554,0,1671.19386568881,5858.29150390625,0.534225176668354,0.404200813717747,0.431561495581892,0.425122144246042,0.34044401761529,0.345978644953627
1,-21.7500007376106,-44.5499992444801,-0.154901959985743,-0.516551289383143,0.130790237453589,0.140953600731315,1,540.051914407916,3995.85424804688,0.309452536383023,0.343195467520216,0.314985703117927,0.356954164986449,0.266259417392762,0.277410354935401
1,80.4500027283113,-44.6499992427842,-0.440093374963888,-0.479207735501278,0.00152993320024897,0.134798992480948,1,564.62785706542,3503.1806640625,0.307961335200117,0.338133239606227,0.312916208488615,0.344337836057074,0.266130255427401,0.27735074075098
1,-175.750005960233,-44.7499992410883,0.0969100130080564,-0.421868410210621,0.269131052397257,0.197917730411023,1,1402.76678580162,1642.11804199219,0.328739721553495,0.369281606072751,0.340397440778755,0.363214180973421,0.303403386477837,0.296681314726288
1,-51.5500017482219,-44.9499992376965,-0.0315170514460649,-0.287600173004207,0.0655785651469623,0.307423875173236,1,1630.54842326056,5912.2080078125,0.419784851930837,0.385517541172055,0.387210503243338,0.383471257489157,0.310196269612732,0.315101784083395
1,34.9500011852639,-45.0499992360006,-0.309803919971486,-0.517526526959249,0.0431486814537928,0.327785497558921,1,1093.84993565566,2788.92358398438,0.445029479234184,0.388461548185332,0.387059525364882,0.461026902242142,0.332081039357659,0.321638139977924
1,57.0500019347441,-45.0499992360006,-0.508638306165727,-0.425771885183643,0.0068668437263799,0.134160112404941,1,1118.20667944736,4440.28466796875,0.307809986494491,0.337568922455623,0.314570894340246,0.33350484753085,0.261261148598151,0.279160034394099
1,69.7500023654408,-45.0499992360006,-1,-0.401392502500479,0.358330936062639,0.14245683738254,1,670.830064071389,3738.40283203125,0.309826929414088,0.344332932660358,0.315507364529811,0.327477344860174,0.267425120807238,0.278122350196207
1,19.950000676567,-45.1499992343047,-0.657577319177794,-0.402672952736543,0.0649762360308156,0.104669253445909,1,225.938069497066,4385.3193359375,0.301190352626252,0.302590102362879,0.300345259794249,0.303132302257319,0.249886524009608,0.264594356457641
1,20.0500006799583,-45.1499992343047,-0.602059991327962,-0.413022181901372,0.0357352933928037,0.112276426309548,1,224.667168469858,4327.326171875,0.302867635952945,0.313362020813852,0.302767128166193,0.309860384490097,0.253121036887571,0.264849750694468
1,125.850004267967,-45.4499992292171,-0.552841968657781,-0.495084644664225,0.00333590847489661,0.122241167218655,1,1231.06297030866,4371.47216796875,0.305075407714095,0.325600038907322,0.311681284100668,0.347519531605325,0.256503894177901,0.278181434725412
1,1.25000004239141,-45.5499992275212,-0.568636235841013,-0.425363923962563,0.0205269553509959,0.134736572743901,1,81.3080184582671,3935.16674804688,0.307946521999743,0.338078435707134,0.298566880525517,0.309846308885219,0.263007872797056,0.240138098184923
1,55.5500018838744,-45.5499992275212,-0.309803919971486,-0.350172399961153,0.00162961417667612,0.177388415613683,1,1247.35449024145,4061.0693359375,0.320263734982367,0.362619900220408,0.330898484013718,0.332960260515998,0.277837818821055,0.283811818982118
1,9.55000032387039,-45.6499992258253,-0.568636235841013,-0.347234278691504,0.0490188266296331,0.0743378981858624,1,141.245233449484,4524.5205078125,0.294375924740735,0.247909221765073,0.286022062400053,0.264658939294446,0.23663077821657,0.251889200741554
1,9.65000032726169,-45.6499992258253,-0.236572006437063,-0.347062697097044,0.0122081927225196,0.064803836455041,1,137.488423620075,4599.27099609375,0.292185885506361,0.227514143905837,0.282792988045267,0.256038713946833,0.232497723081015,0.25100784875901
1,-50.7500017210914,-45.7499992241294,-0.136677139879544,-0.280184220653297,0.0205942822322044,0.269366347616375,1,1669.84698920203,5970.0693359375,0.379039714498922,0.381393501295724,0.372493386693037,0.363612118280804,0.298214886675553,0.303278676078176
1,-177.950006034842,-45.9499992207376,-0.602059991327962,-0.377542785308049,0.050407975798988,0.0771329062077817,1,1535.35181503291,4425.3193359375,0.295013353331946,0.253647786701061,0.300844381042983,0.290001205330572,0.237796452129718,0.276520155303068
1,90.1500030572687,-46.0499992190417,-0.824875990832919,-0.520655648678408,0.0925500165806079,0.124634720953805,1,928.657190972066,3386.52783203125,0.305613447237785,0.328230361605097,0.31007997644172,0.353050351541527,0.261141076114899,0.277108233228064
1,96.4500032709214,-46.0499992190417,-0.585026652029182,-0.523188433390528,0.00382396528440195,0.425116748649557,0,746.121069607263,3150.6875,0.546796478574437,0.407996649517619,0.427525726161677,0.509176944200956,0.358505894707515,0.34572668738693
1,-13.250000449349,-46.1499992173458,-0.609064892896621,-0.545092245215779,0.00409249965129712,0.212135741726483,1,553.309923013083,2603.1875,0.336074752996294,0.372835650165464,0.340025307645288,0.399235235914768,0.297055688509621,0.287372190117165
1,-76.6500025994414,-46.349999213954,0.00432137378264258,0.0337096261414444,0.000863669376704621,0.207747230614963,1,3142.81346368754,2974.1181640625,0.333670022050423,0.371821446984055,0.38216683549142,0.354180910244284,0.292762414075874,0.29286574974849
1,-76.5500025960501,-46.349999213954,-0.0655015487564323,0.0455035944047233,0.0123221418082286,0.22302908523174,1,3143.44494257253,2854.57641601562,0.342588215009181,0.375066971633384,0.388507262470275,0.363530075633856,0.29840937088913,0.296181210925862
1,97.0500032912693,-46.4499992122581,-0.397940008672038,-0.543346911742912,0.0211431674606627,0.286039706548506,1,789.525792065697,2929.27783203125,0.395679937017333,0.383110800379762,0.368258492320786,0.442214990431437,0.316595891064546,0.305388629486294
1,-15.3500005205665,-46.5499992105622,-0.638272163982407,-0.479204702871015,0.0253024571844242,0.166704461476899,1,593.716440592178,3370.46533203125,0.316640201961435,0.35830286360204,0.323832359415979,0.358620335702394,0.276325680711127,0.278500592646094
1,0.650000022043542,-46.7499992071705,-0.267606240177031,-0.367458552094309,0.00997048419522539,0.114935243362019,1,222.48815435395,4326.22216796875,0.303453565640205,0.316833531129534,0.303557670885693,0.300165829923541,0.252350351594757,0.262806023636845
1,7.55000025604414,-46.7499992071705,-0.638272163982407,-0.439387069273455,0.0395552808973889,0.24305602641301,1,332.60224508755,2513.8818359375,0.356594672036073,0.37828747352904,0.350772837238704,0.380384856955874,0.306585249334008,0.289165903616562
1,-76.5500025960501,-46.8499992054746,-0.0457574905606751,0.0578986198390449,0.010744589223199,0.192802751284249,1,3198.84896113006,3164.72216796875,0.326413859711638,0.367801966535893,0.377251893919792,0.35213612916696,0.286034900625648,0.289256583740689
1,37.9500012870033,-46.9499992037787,-0.602059991327962,-0.36279765041507,0.057246467779117,0.35465167968375,1,1255.00870154834,649.243041992188,0.479416356867392,0.393359774262668,0.40043303609618,0.42332912276537,0.371775530728336,0.366990431015112
1,70.2500023823974,-46.9499992037787,-0.0809219076239261,-0.311905866684021,0.0533535893430757,0.379721264645614,1,885.449525501815,1318.13195800781,0.509294137290114,0.39855172616719,0.407608561023051,0.416209716733933,0.36285958296056,0.346917284140011
1,166.050005631275,-46.9499992037787,-0.698970004336019,-0.0416388723755561,0.432084217044423,0.262552071225222,1,2166.50492272563,1351.55554199219,0.372781534102296,0.380664360281227,0.381342183894233,0.357326735165544,0.325328034412599,0.314177188318905
1,-76.6500025994414,-47.0499992020828,-0.0315170514460649,0.011453365037772,0.0018464566927944,0.158813381629794,1,3220.40269285955,3396.53466796875,0.314236523553352,0.354535850855725,0.364154289372752,0.329989073639211,0.272743743605786,0.28388345097196
1,55.0500018669178,-47.0499992020828,-0.309803919971486,-0.341169796965119,0.000983818239579717,0.191413033032758,1,1370.05094387573,3965.04174804688,0.325808258881791,0.367380181897215,0.337547816269608,0.337945652701407,0.28106088673435,0.284337304621949
1,58.0500019686572,-47.0499992020828,-0.141289581638813,-0.340857123799565,0.0398272038840834,0.124796510718902,1,1194.26535649639,4514.64599609375,0.305649976625049,0.328403936009743,0.312147386901281,0.308731253000522,0.255086801935438,0.276086913207116
1,-56.4500019143962,-47.1499992003869,-0.142667503568732,-0.248732896751291,0.0112498676309708,0.259699321334111,1,2060.06966522527,4574.3818359375,0.370254382798377,0.380347674355894,0.377525457874895,0.357984183452088,0.298869326492215,0.299919998565729
1,-59.1500020059617,-47.3499991969951,-0.795880017344075,-0.341131124104355,0.20679655590275,0.261701550291877,1,2222.11011060644,1442.71533203125,0.372022369645177,0.380570769612753,0.382397311482168,0.381625598891415,0.323058807260869,0.311889906241674
1,-58.6500019890051,-47.3499991969951,-0.346787486224656,-0.260670951477044,0.00741605755693668,0.307875719297498,1,2194.08031604165,2498.45141601562,0.420325189451074,0.385574487220281,0.401102464114408,0.385522777970193,0.325105528824512,0.316033727421435
1,-58.1500019720485,-47.3499991969951,-0.455931955649724,-0.249557490695352,0.0425904197852033,0.262674321377412,1,2166.49612486767,3126.84716796875,0.372891052692271,0.380677758139332,0.381392054714656,0.360908671093352,0.307126721047582,0.301687416394707
1,-60.0500020364835,-47.4499991952992,-0.346787486224656,-0.31725667474878,0.000872068826423752,0.229746704253229,1,2280.7463955613,692.048583984375,0.346992333036591,0.376261091070177,0.37092779421433,0.360368325574901,0.328555494259801,0.32738829662448
1,0.250000008478281,-47.4499991952992,-0.522878745280338,-0.410124254188432,0.0127135752613946,0.133617427245104,1,305.947312351049,3695.95825195312,0.307681884541101,0.337083649318528,0.311569741183777,0.321881659688638,0.261412147481424,0.268443095534844
1,20.0500006799583,-47.5499991936033,-0.408935392973501,-0.39174430352158,0.000295533556543953,0.117080850767964,1,490.253167397523,4751.5830078125,0.303927532168326,0.31952487921792,0.306977603769629,0.312285902124152,0.250682906934096,0.27104290256958
1,14.6500004968273,-47.6499991919074,-0.443697499232713,-0.343000563907814,0.0101398727838269,0.125105886389664,1,472.816138810431,5087,0.305719889562869,0.32873436897316,0.309615571426648,0.304420880528015,0.252482344930385,0.271104673692558
1,20.0500006799583,-47.6499991919074,-0.408935392973501,-0.379490778522788,0.000866985320151147,0.105367031753518,1,501.348767999131,4900.22216796875,0.30134461842002,0.303630029230613,0.303148155673816,0.303119496973798,0.245520740113264,0.270435657546525
1,-56.1500019042223,-47.9499991868197,-0.111794705596329,-0.258712679838572,0.0215848911554444,0.289864401953797,1,2110.80197738922,4651.11083984375,0.399764808843823,0.383511376965661,0.391259723707692,0.375069548648381,0.305957768340307,0.306893070733626
1,-48.0500016295259,-47.9499991868197,-0.119186407719209,-0.346334141749879,0.0515960930752678,0.312161355597357,1,1768.92904881161,6166.5693359375,0.425503093744163,0.386132261614151,0.392224907666425,0.403005135537876,0.306466181984745,0.312359626968361
1,-56.5500019177875,-48.0499991851239,-0.638272163982407,-0.31717738996152,0.103101853903525,0.315019981563361,1,2138.83960105749,2345.125,0.42900632201463,0.386523571262753,0.402721467357153,0.401419523891686,0.327547256550346,0.317649051662644
1,57.0500019347441,-48.0499991851239,0.0674071851602301,-0.35011402505579,0.17432396098025,0.129158861164701,1,1325.49404874017,4465.951171875,0.306644034893685,0.332886183615041,0.315126714465847,0.31385653766253,0.255741219096467,0.275422307800249
1,-56.3500019110049,-48.149999183428,-0.920818753952375,-0.313882259780415,0.36837190795775,0.339136940255004,1,2137.33056328631,2857.3681640625,0.459586102680531,0.390414479827527,0.413252171223884,0.412814133671261,0.330290498954795,0.32319778478754
1,-11.0500003747401,-48.2499991817321,-0.42021640338319,-0.443645892577226,0.000548940963893454,0.235890745967566,1,823.149914437501,2662.28466796875,0.351279983703573,0.377247688792254,0.349022999731188,0.383360494392601,0.3011308000451,0.291034736908535
1,177.350006014494,-48.2499991817321,0.445604203273598,-0.393149137305865,0.703507166333209,0.285867847057793,1,1844.80325278622,1252.25,0.395498743074554,0.383092965647095,0.383029379995162,0.404657831480316,0.332193937076025,0.319912189108478
1,-56.9500019313528,-48.3499991800362,-0.769551078621726,-0.339416542454356,0.185015719203919,0.267496367052198,1,2183.46696115018,1440.95141601562,0.377291160083677,0.381196579154707,0.383803289108071,0.383588883427485,0.323353610709158,0.311836860404854
1,5.15000017465263,-48.5499991766444,-0.619788758288394,-0.370267388632642,0.0622609139148823,0.162730909298271,1,494.478169997151,3649.8125,0.315403659242468,0.356481632867102,0.322413649847266,0.32632411344759,0.270932238198815,0.274056793557101
1,6.75000022891362,-48.8499991715567,-0.431798275933005,-0.32243051667491,0.0119613067651365,0.157290528868471,1,555.024504004632,3898.46533203125,0.313795826429692,0.353734503897997,0.320567976901122,0.313509214087353,0.267444325799786,0.273513926705272
1,-57.8500019618746,-48.9499991698608,-0.602059991327962,-0.33484538307876,0.0714036468617746,0.203136776465583,1,2277.31996642972,499.555541992188,0.331279303833481,0.370678010497767,0.360391267769688,0.352073110757009,0.324046214708377,0.332232686059495
1,-12.7500004323924,-49.0499991681649,-0.468521082957745,-0.390876375283937,0.00602870062975107,0.185589799942495,1,877.442949739325,3467.72216796875,0.323385572690395,0.36551726646213,0.330838156722499,0.344217698201877,0.279017585478749,0.279293135745146
1,97.0500032912693,-49.5499991596855,-0.522878745280338,-0.460235503730665,0.00392417571185062,0.129941709788317,1,1134.2157233178,3432.8818359375,0.306824507873572,0.333650785458259,0.313292371925138,0.341063485050089,0.2587091952315,0.273411983951086
1,-8.7500002967399,-49.7499991562937,-0.142667503568732,-0.484549896626987,0.116883570683239,0.256095283799421,1,845.705531005695,3118.28466796875,0.367139703430313,0.379935100643916,0.356753370496418,0.407077876216081,0.301802993770709,0.292628776883199
1,41.3500014023079,-49.8499991545978,-0.508638306165727,-0.368143843299738,0.0197386940960028,0.191001488058548,1,1471.03456178485,4219.6943359375,0.325631003761053,0.367253618279608,0.338933818879303,0.345645512741277,0.276087115532185,0.280461407943305
1,0.0500000016956506,-49.9499991529019,-0.508638306165727,-0.371422802950635,0.018828094322571,0.200807625346134,1,578.189375553914,3484.3125,0.330124371623864,0.370068568016717,0.335916649490607,0.343729858990201,0.282646831710419,0.27862321879796
1,20.0500006799583,-49.9499991529019,-0.552841968657781,-0.356946060032414,0.0383752070161582,0.189050806663311,1,756.740795145413,4279.861328125,0.324803546134636,0.366643290529508,0.331761180428204,0.33601492431132,0.275065766636306,0.277449003577979
1,19.950000676567,-50.049999151206,-0.522878745280338,-0.372739271172892,0.0225418616852604,0.199017620281879,1,768.190362371323,4340.201171875,0.329260528626168,0.369585203678697,0.335349556769252,0.344607167924007,0.277845936886047,0.278974294654589
1,57.0500019347441,-50.049999151206,-0.356547323513813,-0.310743635041776,0.00209797787764343,0.158568736716024,1,1489.07983002113,4583.4169921875,0.314165250570475,0.354408889552154,0.327608351956183,0.318493401636021,0.263499198808394,0.275676899633699
1,175.350005946667,-50.2499991478142,-0.337242168318426,-0.459024174002019,0.0148308569083188,0.289896791306628,1,2100.75486725231,1350.45141601562,0.399799830528181,0.383514803983926,0.39101520377342,0.432785115385383,0.328593970665968,0.316460307767907
1,-47.3500016057867,-50.3499991461183,-0.397940008672038,-0.272800997555176,0.0156597721033062,0.248224521874695,1,1962.95788004964,2721.57641601562,0.360639240506416,0.378973829559087,0.370568115311516,0.355536906967121,0.301348417784169,0.29402896924646
1,-14.0500004764795,-50.4499991444224,-0.677780705266081,-0.456944833109648,0.0487684824310925,0.190319175948379,1,1023.45809121334,3604.48608398438,0.32533920008142,0.367042102290228,0.33334230788008,0.366344523768304,0.277964666101371,0.278487462508567
1,-76.9500026096154,-50.6499991410306,-0.522878745280338,-0.129731276388389,0.154564932296146,0.328793133091306,1,3455.53172516888,3965.6806640625,0.446314210753886,0.388626795831641,0.442579992727846,0.400248987905634,0.316307881916348,0.316976418973309
1,20.4500006935235,-50.949999135943,-0.853871964321762,-0.357953141527696,0.245935478801452,0.218029058930477,1,867.320413118738,3840.40283203125,0.339502147089782,0.374090981892127,0.342532889157083,0.350075742887336,0.284756613583923,0.281851998763464
1,61.0500020703966,-51.0499991342471,-0.366531544420413,-0.355469774546149,0.000122362752751178,0.178346651608563,1,1431.15844798445,4365.673828125,0.320612191017948,0.362975530427175,0.333738716100614,0.336402168568859,0.269750980795665,0.276652190772885
1,67.4500022874406,-51.0499991342471,-0.292429823902064,-0.35781102124356,0.00427470096580761,0.381582779558419,1,1324.0452294151,2060.6181640625,0.51131606163854,0.398948613877364,0.413281595599284,0.435329357340955,0.345990219032874,0.332645102194242
1,67.7500022976146,-51.0499991342471,-0.292429823902064,-0.347612243027618,0.00304509938054829,0.377555697045205,1,1323.42605983208,1691.08337402344,0.506898773614739,0.398091035995462,0.411486997673779,0.430201245975372,0.349285467632845,0.334941271895099
1,97.0500032912693,-51.6499991240717,-0.585026652029182,-0.412817295549762,0.0296560624590559,0.210523396586034,1,1367.719429214,3629.0625,0.33517662064468,0.372471178259087,0.344516097912716,0.366237804950611,0.282553006899534,0.281249392323891
1,-15.2500005171752,-51.7499991223759,-0.42021640338319,-0.405025887543746,0.000230751771468385,0.222188275357988,1,1169.13183215447,4142.78466796875,0.342057808767373,0.374908275134343,0.346300640984778,0.367675627355431,0.28344244741371,0.282466351938151
1,4.55000015430474,-51.9499991189841,-0.435333935747911,-0.372222629544003,0.0039830369707634,0.207191084047617,1,819.773250460992,3655.1875,0.333374264419567,0.371687840803838,0.338415787540641,0.348537739440343,0.280969313097676,0.278229770177089
1,15.0500005103926,-51.9499991189841,-0.823908740944319,-0.398095478720376,0.181316934285796,0.34271016846478,1,890.09632488969,2357.92358398438,0.464182084699386,0.391067412469925,0.391740141704695,0.425387278863659,0.329492397796472,0.315890487527838
1,61.1500020737879,-51.9499991189841,-0.199388460579712,-0.370630148467757,0.0293237156707466,0.177982447774202,1,1519.64253422029,4784.986328125,0.320479264507527,0.362840907076588,0.335012221695415,0.341040411406792,0.266792672615631,0.275391618469448
1,47.5500016125693,-52.0499991172882,-0.744727494896694,-0.355232315593903,0.151706494700113,0.211684314680772,1,1704.38048611182,4141.70166015625,0.335821579398988,0.372734542195421,0.350784022016937,0.354273185383112,0.279870893643387,0.28139815050418
1,-57.2500019415267,-52.1499991155923,-0.2518119729938,-0.271307357254411,0.000380070007468876,0.178050355748017,1,2524.48834267266,343.701385498047,0.320504004051537,0.362866058879975,0.356539252526374,0.330343852539638,0.317598763106392,0.337715309127384
1,-56.8500019279615,-52.2499991138964,-0.443697499232713,-0.319839861703467,0.0153407143743262,0.154873542537139,1,2517.44951643517,685.826416015625,0.313110442475308,0.352406573383641,0.347612125644258,0.330378571465178,0.294331806879887,0.306787302714022
1,73.7500025010933,-52.2499991138964,-0.366531544420413,-0.210623242772113,0.0243073985228574,0.454728513600549,0,1521.2339135296,275.798614501953,0.559835080807044,0.413059719024424,0.451056625006717,0.428093977425692,0.420839930105842,0.427930411508372
1,53.2500018058742,-52.3499991122005,-0.638272163982407,-0.382392016358706,0.0654746499479272,0.166688699222933,1,1847.19843697666,4579.77783203125,0.316635186063452,0.358295912106509,0.33704210407451,0.342892132062383,0.26329357308438,0.274101650384704
1,-56.1500019042223,-52.6499991071128,-0.568636235841013,-0.2407948282801,0.107479988511521,0.293046911159146,1,2527.13855993037,1472.17358398438,0.403240454834416,0.383851562540445,0.403497948200841,0.379138595732786,0.323777499604285,0.312202513642723
1,62.3500021144837,-52.7499991054169,-0.537602002101044,-0.363788791344468,0.0302110322335098,0.216043290469908,1,1573.90279047104,4512.83349609375,0.338321904382782,0.373681129116717,0.349953788244049,0.357143073862946,0.278600745998237,0.280727039762038
1,-74.0500025112673,-52.849999103721,0.20682587603185,-0.0213501236312522,0.052064286822256,0.305793662222926,1,3438.75843186271,488.048614501953,0.417844726056959,0.385314826206893,0.431408140477773,0.3976190270309,0.35219660208751,0.35727901584459
1,-174.650005922928,-53.0499991003293,-0.292429823902064,-0.427617468455009,0.0182756992397733,0.144891005603984,1,2328.96590594307,5500.111328125,0.310442706178763,0.34609676906872,0.339686571796472,0.351957764738007,0.251742975043858,0.271536300388156
1,71.8500024366584,-53.1499990986334,-0.244125144327509,-0.390562406342693,0.0214438717065036,0.340568643789492,1,1583.43199651718,1470.40966796875,0.461428119006723,0.39067407342933,0.400249875392021,0.429433128690099,0.337306761948039,0.323664150335162
1,73.3500024875281,-53.3499990952416,-0.585026652029182,-0.274783256407049,0.0962509645271516,0.373575896016302,1,1629.57417613943,653.541687011719,0.502384582453028,0.397248211219188,0.415712009247044,0.412350207645436,0.366492485769943,0.362289622986071
1,112.050003799966,-53.4499990935457,-0.552841968657781,-0.324703605397703,0.0520471127909871,0.231266565580205,1,1940.50497780989,3730.1875,0.34802985983801,0.376514037030893,0.363358623008108,0.358578575764827,0.285663066204141,0.283899880867809
1,-43.0500014599603,-53.749999088458,-0.585026652029182,-0.261384525946005,0.104744225775639,0.290231108185708,1,2179.39936724431,2618.7431640625,0.400161739312222,0.383550215991401,0.393188170240388,0.376664568898833,0.309055292848956,0.300177056077666
1,47.9500016261346,-53.749999088458,-0.443697499232713,-0.368647862753319,0.00563244793568913,0.336525913915122,1,1895.2964941312,528.3125,0.456227228985948,0.389948301595738,0.405713207318747,0.424410513803436,0.358653747418044,0.359153162288172
1,-4.95000016787,-53.8499990867621,-0.557520230935551,-0.419643646134194,0.0190099526364857,0.296006858982208,1,1104.87352177853,2711.75,0.4065356802118,0.384175278136037,0.374178068314371,0.409837865858012,0.309821544208558,0.298534602061255
1,96.950003287878,-53.8499990867621,-0.366531544420413,-0.358885388470973,5.84637008031544e-05,0.21228574830976,1,1612.32640900278,3960.4375,0.336159176017497,0.372869087645915,0.349245594357763,0.35447880547331,0.278336712191527,0.278633087994481
1,20.1500006833496,-53.9499990850662,-0.721246399047171,-0.42482317890689,0.0878667254383333,0.250902808274601,1,1201.10527314343,3573.76391601562,0.362804903643149,0.379311323698925,0.357520901478917,0.388517027575242,0.291397758280602,0.285732718319516
1,20.2500006867409,-53.9499990850662,-0.214670164989233,-0.434628841518523,0.048381819380517,0.248661514770283,1,1200.99411857375,3645.0625,0.360989336121057,0.379029693111739,0.356659664663411,0.390429484807093,0.290378136255987,0.285155950791628
1,-35.8500012157857,-54.4499990765868,-0.0861861476162833,-0.109802526394544,0.000557733346598275,0.333465202353626,1,1904.86208240266,169.618057250977,0.452294742005719,0.389414305941326,0.404622387922282,0.382557180369876,0.384274085146771,0.402540721743989
1,10.3500003510009,-54.5499990748909,-0.522878745280338,-0.433101625980458,0.00805993114978491,0.307540257787836,1,1111.97234424388,3988.95825195312,0.419923921908962,0.385532176714182,0.378917876232762,0.420665817387969,0.304071048423971,0.298929481407793
1,75.8500025723109,-54.5499990748909,-0.42021640338319,-0.346150401620767,0.00548577261707126,0.369198263240184,1,1713.62592366416,1570.01391601562,0.497268971246181,0.396328685640199,0.415686879898935,0.430933241206451,0.34223671589608,0.32885031747953
1,-24.75000083935,-54.649999073195,-0.552841968657781,-0.338941119314026,0.0457535733499798,0.296241484705554,1,1663.50516930571,4422.97900390625,0.406799468571147,0.384201285348566,0.383272255580056,0.391280866376099,0.298721666533958,0.296996311287018
1,-52.6500017855263,-54.7499990714991,-0.677780705266081,-0.375680511248773,0.0912645272252953,0.247134988605123,1,2568.15295862424,3790.6806640625,0.359771889595604,0.378833136904071,0.385092840945229,0.388829897306978,0.287997607037214,0.286536501050627
1,-57.4500019483093,-54.8499990698032,-0.283996656365201,-0.274041592530856,9.91032959458765e-05,0.326729622424298,1,2774.10586613276,319.590270996094,0.443685634538881,0.388290204237015,0.42495238161908,0.405827097069179,0.365462780384734,0.378135183058978
1,-31.7500010767419,-54.9499990681073,-0.346787486224656,-0.337865812142812,7.95962684226424e-05,0.344295101212404,1,1817.57487589519,5964.3681640625,0.466218212078795,0.391362275651755,0.407175293913676,0.417635142262768,0.305481481708769,0.310631018234943
1,-22.7500007715237,-54.9499990681073,-0.721246399047171,-0.393699188208621,0.107287175328113,0.246340752486657,1,1640.60854009593,3616.22900390625,0.35914458533712,0.378729276034336,0.362810782641928,0.381456104954057,0.288377824748735,0.284247765437532
1,-19.0500006460451,-55.0499990664114,-0.823908740944319,-0.442402554196682,0.145546970526723,0.253609986714113,1,1571.11599072331,5098.15966796875,0.365042471864569,0.379641238031141,0.364315492594935,0.399692767643077,0.283717614400042,0.285026784266289
1,71.7500024332671,-55.0499990664114,0.0644579892269184,-0.377998405068871,0.195767660853231,0.215099440774795,1,1789.40723949622,3523.8125,0.337769969938738,0.373481709618055,0.353807671621574,0.363147853496066,0.279623854337487,0.278005883199335
1,-114.750003891532,-55.1499990647155,-0.825442863992283,-0.473937494157246,0.123556025022866,0.170013129582716,1,3229.12105780317,3779.20825195312,0.317713605005654,0.359718961267154,0.368738412285089,0.388476690897441,0.263999912197942,0.27305447944379
1,-63.9500021687447,-55.1499990647155,-0.443697499232713,-0.243178507153595,0.0402078661844256,0.321716165322556,1,3064.27895214677,2011.20837402344,0.437344637480765,0.38750293067221,0.430032596346332,0.401079393424169,0.321401729240098,0.311606620782962
1,-18.6500006324799,-55.1499990647155,-0.408935392973501,-0.420698087831066,0.000138360990312191,0.246645440508523,1,1575.91684512741,4934.8955078125,0.359384739221875,0.378769251299183,0.361689085927013,0.389164628047738,0.282259709969854,0.283305163316037
1,77.5500026299632,-55.2499990630196,-0.721246399047171,-0.392166504628982,0.108293576910287,0.329834775736178,1,1758.31038271446,2252.52783203125,0.447644443935125,0.388799369171988,0.399496511892175,0.426730935896913,0.321186135028266,0.309690956790049
1,1.1500000390001,-55.4499990596278,-0.585026652029182,-0.451827687905576,0.0177419640436016,0.283947598589656,1,1179.00550240212,4158.1318359375,0.393487958562577,0.382894431380751,0.370175210116258,0.414730260898097,0.295342531230024,0.291096786309843
1,74.8500025383978,-55.4499990596278,-0.698970004336019,-0.336914540057533,0.13108415921391,0.282662868345376,1,1829.31609737922,2832.10424804688,0.392156747434269,0.382762230335363,0.381354778021147,0.385888831057558,0.302632727634935,0.293959710906467
1,106.25000360327,-55.6499990562361,-0.537602002101044,-0.31968854835237,0.0474862733246753,0.220292757232033,1,1938.41477404068,4148.34716796875,0.340879048554448,0.374542559456876,0.359052073658405,0.352140278399167,0.277265461709434,0.27799584686825
1,19.7500006697843,-55.9499990511484,-0.552841968657781,-0.445374773263045,0.0115491980860104,0.282221429920585,1,1424.17145278975,5256.7705078125,0.391701943286175,0.382716895414084,0.373025920334225,0.41440025277311,0.289544110977279,0.290268637033504
